id,url,keyword,content,author,postdate,source,num_likes
245,AlpYHuLu1JE,서울대병원,가짜 좌파 대통령은 조문 왔어나요,김희곤,20211029T10:51:43Z,Youtube,1
246,AlpYHuLu1JE,서울대병원,자손들도.아버님이가신천국에가실수있도록.예수님.꼭믿으시길기도드리며삼가고인의명복을비니다.우리조국대한민국을사랑하셨던.대통령님.존경하고사랑합니다.,한나,20211029T09:56:17Z,Youtube,28
247,AlpYHuLu1JE,서울대병원,극락왕생 하실거예요 나무아미타불 🙏🙏🙏,굿모닝,20211031T04:31:19Z,Youtube,0
248,AlpYHuLu1JE,서울대병원,파파존 TV 수고하십니다,난공불락,20211029T09:36:20Z,Youtube,25
249,AlpYHuLu1JE,서울대병원,독재정권 하에서 기자가 다 무엇하는 인간들인가 초상 집이나 찾는 기자새끼들 독재정권 부정선거 부정투개표  앞잡이이다,박흥서,20211029T09:32:05Z,Youtube,1
250,li8ZlndzIGA,서울대병원,군사구태타독재정치  개  ㅆ ㄹ ㄱ,정정환석,20211027T17:59:20Z,Youtube,0
251,li8ZlndzIGA,서울대병원,왕멧돼지를 때려 잡아야 되는데...,Jae Wan집가고파,20211027T03:32:51Z,Youtube,1
252,li8ZlndzIGA,서울대병원,아 국가적 죄인이 국가장으로 치뤄지는 대단한나라.. 바뀌어도 똑같고  이러니  박근혜 탄핵때 구테타가 모의되는거지...어떤인간은 전두환을 존경한다고 유족들의 겨우 아물어가는 상처를 또 후벼되고  이게 나라냐!,이효희,20211027T02:44:41Z,Youtube,0
253,li8ZlndzIGA,서울대병원,갔어도 벌써 갔어야 할 X이 욕을 많이 쳐먹어서 그런가?  오래갔네.,Beta Forever,20211027T02:24:44Z,Youtube,1
254,li8ZlndzIGA,서울대병원,쿠데타 하면서 소리소문없이 사라진 사람들은 얼마나 많을까,Nasa Nasa,20211027T01:49:38Z,Youtube,1
255,li8ZlndzIGA,서울대병원,쿠데타하면서 조폭들이 안설치게 한게 누구네,김순희,20211027T03:32:06Z,Youtube,0
256,li8ZlndzIGA,서울대병원,평생살고 평생 잘살줄알았지.이젠 불지옥.불기름에 튀길시간만 남은거다.,신민아,20211027T01:47:17Z,Youtube,3
257,li8ZlndzIGA,서울대병원,ㅋㅋ,김순희,20211027T03:32:15Z,Youtube,0
258,li8ZlndzIGA,서울대병원,나라를 걱정하는 마음 으로.  대통령 후보 허경영 은  준비 되어 있었다.,korea butterfly,20211027T01:09:35Z,Youtube,1
259,li8ZlndzIGA,서울대병원,이새기 지금쯩 기름에 튀겨지고있음.,when tomorrows come,20211027T00:55:59Z,Youtube,3
260,li8ZlndzIGA,서울대병원,누가 조문을 가냐,알베르또,20211027T00:54:33Z,Youtube,2
261,li8ZlndzIGA,서울대병원,해온 짓에 비하면 너무 곱게 갔어..,진수 문,20211027T00:51:35Z,Youtube,4
262,vCYY4LmbQi0,서울대병원,뉴스앵커놈은 손가락이개지랄하네. 연봉 1억씩이나받아쳐먹으니  손까락이 부끄러운가.,조규하,20211027T15:20:55Z,Youtube,0
263,vCYY4LmbQi0,서울대병원,박정희.노태우에 너도나도 눈도장 찍는 국힘은 아직도 독재시대의 맛을 잊지 않고 있는 것 같네 절대 권력을 주지 말아야한다.,김의성,20211027T10:30:48Z,Youtube,0
264,vCYY4LmbQi0,서울대병원,군사정권 살인마에게 국장이라니.. 모든국민 억압하고 죽인 전두한 일파의 2인자 에게 국장이라니..,김의성,20211027T10:27:52Z,Youtube,0
265,vCYY4LmbQi0,서울대병원,"범죄자 노태우는 반성한 것 같진 않지만,  🍎는 했고 🐕한테 주지도 않았다...추징금은 안 낼려고 개기다, 마지못해 내긴 다냈다...&quot;우리가 남이가? 우리 문디편찍어~ 범죄자여도 찍어~&quot;라며 만들어낸적폐당 국짐 전신이 만들어냈던 대통령 범죄자들이얼마나 썩어 빠졌으면 형식적으로라도 사과라도 했다고 칭찬을 하냐?그래도 남는 장사했네? 자식들 떵떵거리고 사니...이러니 아직도 &#39;범죄의 짐&#39; 당에 벌레들이 득실거리지...전두환,노태우 범죄자 대법원 판결 범죄명	&quot;반란수괴·반란모의참여·반란중요임무종사·불법진퇴·지휘관계엄지역수소이탈·	상관살해·상관살해미수·초병살해·내란수괴·내란모의참여·내란중요임무종사·	내란목적살인·특정범죄가중처벌 등에 관한 법률위반(뇌물)&quot;〈전직대통령예우에관한법률〉에 의거 전두환, 노태우는 기본적인 경호 이외의 전직 대통령에 대한 예우를 박탈당했다.",kkangsooji,20211027T09:58:02Z,Youtube,0
266,vCYY4LmbQi0,서울대병원,전대갈 꼬붕이~~~~~~~ 전대갈은 안뒤지니?????,jiyong kim,20211027T07:08:19Z,Youtube,0
267,vCYY4LmbQi0,서울대병원,두환이도 곳 간다지옥에서 만나라,권장덕,20211027T07:06:35Z,Youtube,0
268,vCYY4LmbQi0,서울대병원,전땅크랑 같이 뒤지지,붕어,20211027T07:03:26Z,Youtube,0
269,vCYY4LmbQi0,서울대병원,저런 인간 조문가는 인간 아직도 있나,Taehwan Kil,20211027T06:45:00Z,Youtube,0
270,vCYY4LmbQi0,서울대병원,지옥에서 환영받으실 겁니다!,Q Wise,20211027T06:32:22Z,Youtube,0
271,vCYY4LmbQi0,서울대병원,사과하면 끝이냐 ㅋㅋ군사정권때 억울한피해자만수천명이다 거기에딸린가족고통따지면수만명이고,빡쇼,20211027T05:32:03Z,Youtube,1
272,vCYY4LmbQi0,서울대병원,오래 살았네,나오미,20211026T23:40:21Z,Youtube,4
273,vCYY4LmbQi0,서울대병원,바람이다 프로야 보아라바람 한마리 악마도결국 죽는거야  인생 누구도 죽음은 피할수 없다   프로 니는 현충원 갈수 없는거야  너 군인으로서 나라를 지키는 희생을 해보았어전두환 대통령 노태우 대통령 나라를   지키는 희생을  수많은 날을 했다  니도 현충원에 죽어서 가고 싶으면 나라를 위한 희생을 해보아 최소한도 뉴스에 나오는 나라를 위하여 희생을 했다는 뉴스가 한번이라도 나와보아,최순옥,20211026T23:33:33Z,Youtube,2
274,vCYY4LmbQi0,서울대병원,대선 투표권 행사를 할수 있는  국민들의 표심도 의식해야해서 정치인 조문도 눈치볼듯,정크랫,20211026T23:04:51Z,Youtube,4
275,vCYY4LmbQi0,서울대병원,악마도 결국 죽는구나. 세월에 장사 없다. 한 마리 남았네. 이 것들은 누리호에 실어서 지구에서 추방하자,바람이다,20211026T22:51:04Z,Youtube,3
276,vCYY4LmbQi0,서울대병원,그러게 청와대에서 방빼자마자 누리호실어서 보내야지,David,20211026T22:52:15Z,Youtube,2
277,vCYY4LmbQi0,서울대병원,🙏🙏🙏,양씨형,20211026T22:43:32Z,Youtube,2
278,vCYY4LmbQi0,서울대병원,현충원은 막아야 됩니다,프로,20211026T22:26:30Z,Youtube,9
279,vCYY4LmbQi0,서울대병원,영면하시길요,Heart Orse.,20211026T22:22:26Z,Youtube,3
280,vCYY4LmbQi0,서울대병원,노태우 시신을 동물원에 사료로 줘라,임병섭,20211026T22:19:07Z,Youtube,0
281,M0pwqlQp-ws,서울대병원,욕많이 먹으면  장수 한다,벌꿀오소리,20211027T00:55:38Z,Youtube,0
282,M0pwqlQp-ws,서울대병원,고인의명복을 빕니다,Alex Yim,20211026T20:42:46Z,Youtube,1
283,M0pwqlQp-ws,서울대병원,몇살인데 암수술까지 하고 오래도 살았구먼,유권자,20211026T20:33:34Z,Youtube,1
284,M0pwqlQp-ws,서울대병원,알지,김철호,20211026T20:26:00Z,Youtube,0
285,wS3SDd2WJhc,서울대병원,광주는 역시 대단하네누구는되고 누구는 참으로 안쓰럽구먼 광주위원들이여,종찬 이,20211027T02:08:29Z,Youtube,2
286,wS3SDd2WJhc,서울대병원,삼가 고인의 명복을빕니다,gjgdw,20211027T01:24:26Z,Youtube,0
287,wS3SDd2WJhc,서울대병원,앞잡이 대중이는갈자격있나,몽키통키,20211026T23:28:28Z,Youtube,1
288,wS3SDd2WJhc,서울대병원,휼륭한 대통령이였다!광주만 우리나라존재하나.ㅡ공과가있다예우를하라!,YS E,20211026T22:57:38Z,Youtube,1
289,wS3SDd2WJhc,서울대병원,잘죽었다   천국가서 곱게있거라,이신,20211026T21:36:47Z,Youtube,1
290,wS3SDd2WJhc,서울대병원,광주시민만 나거든 잘못 했다고 싹싹빌거라,이신,20211026T21:37:19Z,Youtube,0
291,wS3SDd2WJhc,서울대병원,88올림픽으로 이미지메이킹한 쿠테타2인자일뿐,perseus,20211026T18:24:51Z,Youtube,0
292,wS3SDd2WJhc,서울대병원,삼가 고인의 명복을 빕니다,연순 한,20211026T18:19:37Z,Youtube,3
293,wS3SDd2WJhc,서울대병원,삼가 고인의 명복을 빕니다,김병수,20211026T17:25:56Z,Youtube,4
294,wS3SDd2WJhc,서울대병원,좌파들은 배려가 없더라,네모,20211026T17:23:16Z,Youtube,0
295,wS3SDd2WJhc,서울대병원,무슨과오?? 왜 좌파들에게 말려들어가는지 한심하다,June H,20211026T15:23:14Z,Youtube,8
296,wS3SDd2WJhc,서울대병원,광주 사는게 뭐 그리 대단하다고!광주 광주 노래를 부르는지!광주 한테 잘못 보이면아무것도 못하겠네!지들 한건 다 잘했고지들 피해 입으면국가 유공자고그잘난 518  유공자들 명단 한번보자정말 유공자로 선정될 사람이고국민들 혈세 거두어서보상금인지 배상금인지 줄만한 사람인지!언제부터 대한민국이광주 눈치보며  살게되었는가?,수영김ᅮ,20211026T15:00:08Z,Youtube,12
297,wS3SDd2WJhc,서울대병원,빙고👍👍👍광주광주  ㅜ절레~ 절레~😡😡😡,Young,20211026T16:55:31Z,Youtube,3
298,wS3SDd2WJhc,서울대병원,그러니까요. 김대중 노무현이 뭘잘했나요? 특히 노무현은 뇌물드시고 돌아가신분 아닌가요? 그런데 노무현정신 이어받자 하더군요. 뇌물받는정신을 말하는건지..,June H,20211026T15:25:41Z,Youtube,4
299,wS3SDd2WJhc,서울대병원,노통명복을빕니다,오윤환,20211026T14:52:09Z,Youtube,5
300,wS3SDd2WJhc,서울대병원,노대통령님  고인의 명복을 빕니다.,shin k,20211026T14:44:21Z,Youtube,12
301,wS3SDd2WJhc,서울대병원,삼가 고인의 명복을 빕니다 🙏 유언이 뜻 깊습니다..,호두순,20211026T14:31:17Z,Youtube,15
302,wS3SDd2WJhc,서울대병원,우리나라 노태우 대통령님고인의  명복을밥나다,안계자,20211026T14:27:13Z,Youtube,20
303,wS3SDd2WJhc,서울대병원,고노태우대통령님명복을빕니다,목련화,20211026T14:26:06Z,Youtube,20
304,wS3SDd2WJhc,서울대병원,고인에 명복을 빕니다,조사불어,20211026T14:17:57Z,Youtube,18
305,wS3SDd2WJhc,서울대병원,고인의 명복을 빕니다!,eunyoung park,20211026T14:15:10Z,Youtube,16
306,wS3SDd2WJhc,서울대병원,1992년 대선때 분명 김대중 찍었을 것 같다,최요한,20211026T14:09:30Z,Youtube,2
307,wS3SDd2WJhc,서울대병원,과오를  쳐하지말든가  애냐 ?,훈 정,20211026T14:08:14Z,Youtube,1
308,wS3SDd2WJhc,서울대병원,머중이도 파내라.,*발칙한딸기,20211026T14:03:06Z,Youtube,8
309,wS3SDd2WJhc,서울대병원,"어찌하랴 용서할 수 없는 죄인 것을, 국민에게 총뿌리 겨눈 죄, 그냥 편히 가시라",Ji-Hun Chang,20211026T13:59:23Z,Youtube,2
310,wS3SDd2WJhc,서울대병원,대한민국역대대통령들다~ 공과 사가 있는거ㅇㅋ!!~!!!😡😡😡,Young,20211026T16:57:17Z,Youtube,0
311,wS3SDd2WJhc,서울대병원,어휴 ㅉ,호두순,20211026T14:30:12Z,Youtube,3
312,wS3SDd2WJhc,서울대병원,뇌물현한테 가라,목련화,20211026T14:25:24Z,Youtube,5
313,AFnmbuhOZT4,서울대병원,노소영님힘내세요 고인의명복을빕니다,진짜김정은사망선거조작간첩,20211026T16:33:09Z,Youtube,1
314,AFnmbuhOZT4,서울대병원,방법은 잘못 되었으나 결과는 나쁘지  않음의도는 좋았지만 결과는 서민들의 고생함 가중. 진짜 세상은 알 수 없는 신비,냐옹냐옹,20211026T14:55:28Z,Youtube,0
315,AFnmbuhOZT4,서울대병원,삼가 고인의 명복을 빕니다.,오뚜기,20211026T13:46:59Z,Youtube,1
316,AFnmbuhOZT4,서울대병원,알지,김철호,20211026T13:27:42Z,Youtube,0
317,E93FgFx6lfo,서울대병원,경축 5.18 1212쿠테타 주범 노태우사망전두한은 언제 죽냐,양정효,20211031T01:25:28Z,Youtube,1
318,E93FgFx6lfo,서울대병원,조국과 민족에게 죄를 지어서                  무기징역형을 받은 노태우 ~ 무기 징,김종석,20211030T12:23:20Z,Youtube,0
319,E93FgFx6lfo,서울대병원,노 태우 전대통령 사위가 SK그룹 최 태원회장,박지훈,20211030T06:20:32Z,Youtube,0
320,E93FgFx6lfo,서울대병원,노태우 전대통령 잘가시고 광주 학살 사건도 있었지만 한국을 성장하게 한것도많음 잘가소서,종합게임유튜버(KOERS),20211029T13:44:29Z,Youtube,0
321,E93FgFx6lfo,서울대병원,🐕  니 아들이 사과한다고면죄부를 받을 수 있냐?,임진호,20211028T13:17:39Z,Youtube,0
322,E93FgFx6lfo,서울대병원,예전에 사형으로 뒤질놈들인데   김대중이가원망스럽다,신동원,20211028T08:34:05Z,Youtube,0
323,E93FgFx6lfo,서울대병원,노태우 대통령 서거라고 해야합니다.그리고 역사를 깊이 알지도 못하고 바른 말 할 용기도 없는 언론이 전두환 대통령 노태우 대통령의 공과를 논하는 것도 격에 맞지 않습니다.,Lucky Power,20211028T08:12:06Z,Youtube,0
324,E93FgFx6lfo,서울대병원,노태우는   죽을때  웃었겠지만전두환은   죽을  때   비명소리가   들리네요~~^^*자업자득,장희경,20211028T04:32:15Z,Youtube,0
325,E93FgFx6lfo,서울대병원,"파주 장지까지 준비했다는데,,, 어제 국가장 5일로 치른다는 것은 대통령, 국무총리가 경상도 출신이라고, 경상도 놈들끼리 온갖 짓을 짜고, 518 계엄령으로 광주시민 죽이는 합작극이었고, 같이 광주 시민 머리필름 공중분해 시켜, 나눠먹었다는 결론!! 518 계엄령 4주동자며, 한통속으로 핏줄, 명줄 ㅡ유전자, 머리필름, 기운 나눠먹은 거지,도둑놈,창녀,살인마귀 집단들 어서 죽어라, 빨리 죽어라, 함께 죽어라, 모두 죽어라, 당장 죽어라☠️",임정미,20211028T01:14:39Z,Youtube,0
326,E93FgFx6lfo,서울대병원,국가장이라니ㅠㅠ이런데 쓰라구 세금내는거아닌데ㅠㅠ,매탄고,20211028T00:35:49Z,Youtube,0
327,E93FgFx6lfo,서울대병원,과거에 잘못을 인정한다면  생전에  본인이 직접 국민들에게 사과를 해야 하는거 아닌가  벙어리 ?,이명호,20211027T23:28:33Z,Youtube,0
328,E93FgFx6lfo,서울대병원,하나회 놈들의 자식들 재산도 몰수해야 한다 전두환 노태우 놈과 하나회가 해먹은 돈은 상상을 못한다기업과 학원재단까지 빼앗은게 얼마인지..국민중에 그런 내용 모르는 사람들이 대다수다 밝혀져야 한다,독도지킴이,20211027T21:52:45Z,Youtube,1
329,E93FgFx6lfo,서울대병원,반란의 수괴를 국가장? 그리고 평가는 피해당사자가 하는것이지 문재인 등 정치인들 니들이 하는게 아니다,정재영,20211027T21:48:51Z,Youtube,2
330,E93FgFx6lfo,서울대병원,5.18 피해자분도 조문가서 노태우 용서한다고했는데,신영민,20211028T10:02:31Z,Youtube,0
331,E93FgFx6lfo,서울대병원,잘나도가는구나,김홍카콜라,20211027T19:50:28Z,Youtube,0
332,E93FgFx6lfo,서울대병원,나쁜일하면벌받느다.언젠가,son kaebong,20211027T17:40:18Z,Youtube,0
333,E93FgFx6lfo,서울대병원,뭘나쁜일했음?,D I kaminus,20211030T07:54:42Z,Youtube,0
334,E93FgFx6lfo,서울대병원,잘죽었다 이제 전대가리차례임,진레전드,20211027T15:36:04Z,Youtube,0
335,E93FgFx6lfo,서울대병원,죽은사람한테 머라고 하는건지?예의 자체가 없네 기본이 안대있고..떠러따 잡늠들......,INK PARK tintas y tóners,20211027T15:28:29Z,Youtube,0
336,E93FgFx6lfo,서울대병원,수많은 양민을 학살한 역모쿠테타의 주역이 무슨 국가장.잘못을 빌었다고?진정 회개한다면 역모쿠테타와 광주학살의 진상을 밝히고 갔어야지.그저 지 자식들걱정에 회개한척 한거로 밖에 안보인다.,지구촌,20211027T14:31:42Z,Youtube,0
337,E93FgFx6lfo,서울대병원,전라폭도들이양민이냐 이새끼야,문재앙사형,20211027T23:49:14Z,Youtube,0
338,E93FgFx6lfo,서울대병원,"오만방자했던 의대생들에게 재시험응시의 특혜를 주고, 부자라서 삼성 이재용에게 가석방의 특혜를 주고, 국민을 억압했던 노태우에게 국가장의 특혜를 주고..이것이 공정합니까?.",윤종원,20211027T14:31:24Z,Youtube,0
339,E93FgFx6lfo,서울대병원,근데 그래도 대통령했던 사람인데 사망이라고 하는게 좀...보통 서거라고 하지 않나?,네모,20211027T13:55:44Z,Youtube,5
340,E93FgFx6lfo,서울대병원,전두환도 조밀간 따라갈듯,경제적 자유,20211027T13:29:41Z,Youtube,0
341,E93FgFx6lfo,서울대병원,국민장을 한다고 하는데...난 반대일세...현정부는 문 생각인 걸까!!,프린스,20211027T12:58:53Z,Youtube,0
342,E93FgFx6lfo,서울대병원,범죄와의 전쟁,R .M.T,20211027T12:26:32Z,Youtube,0
343,E93FgFx6lfo,서울대병원,"노무현은 서거고,, 노태우는 사망이냐;;;",CHANG LEE,20211027T12:07:34Z,Youtube,0
344,E93FgFx6lfo,서울대병원,개새끼들아 예우를 해야지 참 민족이 뭐냐 나또한 ..그래도 ..,이영락,20211027T10:45:03Z,Youtube,0
345,E93FgFx6lfo,서울대병원,천성이 착한사람 노태우대통령  고인의 명복을빕니다,차바른,20211027T09:41:37Z,Youtube,11
346,E93FgFx6lfo,서울대병원,착하긴그당시 노씨는 물태우로 부렸어전씨 똘만이.전씨나 노씨나 자연사는 사치지,임진호,20211028T13:20:37Z,Youtube,0
347,E93FgFx6lfo,서울대병원,인심쓰는척  국가장  안하면 야박하다고 표잃을까봐 장지는 파주로   잔머리굴리네,차바른,20211027T09:40:36Z,Youtube,0
348,E93FgFx6lfo,서울대병원,"범죄자 노태우는 반성한것 같진 않지만,  🍎는 했고 🐕한테 주지도 않았다...추징금은 안 낼려고 개기다, 마지못해 내긴 다냈다...&quot;우리가 남이가? 우리 문디편찍어~ 범죄자여도 찍어~&quot;라며 만들어낸적폐당 국짐 전신이 만들어냈던 대통령 범죄자들이얼마나 썩어빠졌으면 형식적으로라도 사과라도 했다고 칭찬을 하냐?",kkangsooji,20211027T09:35:47Z,Youtube,0
349,E93FgFx6lfo,서울대병원,"전두환,노태우 범죄자 대법원 판결 범죄명	&quot;반란수괴·반란모의참여·반란중요임무종사·불법진퇴·지휘관계엄지역수소이탈·	상관살해·상관살해미수·초병살해·내란수괴·내란모의참여·내란중요임무종사·	내란목적살인·특정범죄가중처벌 등에 관한 법률위반(뇌물)&quot;〈전직대통령예우에관한법률〉에 의거 전두환, 노태우는 기본적인 경호 이외의 전직 대통령에 대한 예우를 박탈당했다.",kkangsooji,20211027T09:35:54Z,Youtube,0
350,E93FgFx6lfo,서울대병원,으히하하하ㅏ하하하하히히히히ㅣ히히히ㅣ히히히ㅣ히ㅣㅣ히히히ㅣㅣ,곳감,20211027T09:22:46Z,Youtube,0
351,E93FgFx6lfo,서울대병원,전두환 씨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,이주혁,20211027T09:13:09Z,Youtube,0
352,E93FgFx6lfo,서울대병원,"노소영  대단합니다 인내    사랑합니다 요즘젊은 여성들  본받아라, 쉽게 이혼도장 찍지말고  잘못은 최태원 바란핀 사람, 한테있다 고노태우 대통령 명복을빕니다",권옥순,20211027T08:41:33Z,Youtube,9
353,E93FgFx6lfo,서울대병원,이젠 두환이가 민주화하시다가 죽은신분앞에 기서 처맞아라,hi park,20211027T08:33:40Z,Youtube,0
354,E93FgFx6lfo,서울대병원,윈조 노짱 드디어 갔노 이제 두화니만 남았다,자러갑시다,20211027T08:19:59Z,Youtube,0
355,E93FgFx6lfo,서울대병원,삼가 고인의 명복을 빕니다...,연근이,20211027T07:57:14Z,Youtube,0
356,E93FgFx6lfo,서울대병원,삼가 고인의명복을빕니다.,홍준표팬계정,20211027T07:36:07Z,Youtube,1
357,E93FgFx6lfo,서울대병원,오래도 살았네 개새들,김대호,20211027T07:17:30Z,Youtube,0
358,E93FgFx6lfo,서울대병원,댓글대부분전라개돼지들이네,문재앙사형,20211027T06:58:19Z,Youtube,0
359,E93FgFx6lfo,서울대병원,범죄없는 대한민국을 만들어주신 노태우 대통령님...이제는 전과자가 대통령후보로 나가는 당과 시대가 왔습니다...,붐붐,20211027T06:28:46Z,Youtube,3
360,E93FgFx6lfo,서울대병원,노태우전대통령님께 명복을빌겠습니다,빅터,20211027T06:14:00Z,Youtube,4
361,E93FgFx6lfo,서울대병원,국화꽃 한송이 제대로 놓지도 못하는구먼.화환의 방향을 왜 보지 못하고 꽃한송이를 거꾸로 놓는지 참.,암나를 살린 자연식단,20211027T06:09:16Z,Youtube,2
362,E93FgFx6lfo,서울대병원,전씨도 조만간 친구따라~~강남가즈아,김동훈,20211027T06:03:32Z,Youtube,1
363,E93FgFx6lfo,서울대병원,개 씨팔 전직대통령이 돌아가셨는데 사망이 뭐냐 별세라는 단어를 냅두고 ㅉㅉ,Chrome Youtube,20211027T05:25:13Z,Youtube,0
364,E93FgFx6lfo,서울대병원,대통령 예우가박탈됐는데 국가세금으로 장례는 용납할수없다.국가장도 안되고 현충원으로 가는것도 절대반대한다.국민들을 죽이고 어떻게 죽어서 대통령대접을받으려하나 양심이 조금이라도있딘면 조용히 가라,갈치꽁치,20211027T05:18:04Z,Youtube,1
365,E93FgFx6lfo,서울대병원,단군이래최고로국민의피같은세금을빨아잡순도둑놈을조문한다는게말이되냐?이게나라냐?국장?미친거냐?정치인이이렇게도둑놈에게조문을하니미래세대가무엇을배우겠느냐?,ji won Park,20211027T05:17:55Z,Youtube,1
366,E93FgFx6lfo,서울대병원,노태우 전 대통령이 잘못한거: 한중수교. 고인의 명복을 빕니다.,중간이_좋단다,20211027T04:25:54Z,Youtube,6
367,E93FgFx6lfo,서울대병원,더있죠 1212 군사쿠데타,이장곤,20211027T18:08:49Z,Youtube,2
368,E93FgFx6lfo,서울대병원,"야웨(여호와)의 명령 으로 살육된 90만 5천 154명의 기록1. 야웨(여호와)의 명령 으로 살육된 90만 5천 154명의 기록, (성경 전체 내용)*아이성을 점령 시키고 1만 2천명을 살해 하였고, [여호수아 8장 24절]*가나안과 브리스 사람을 넘겨 주어 1만명 살육, [사사기 1장 4절]​*베냐멘 사람 2만5천100명이 살해 되었고, [사사기 20장 35절]*유대인을 시켜 이스라엘의 정예병 50만을 살육한 후 여호와(Jehovah)는 변덕을 부려반대로 유태와 에로파안을 공격하게 하였음으로 에로파안은 그 공격으로 죽고 말았다,*&lt;아수영&gt;에서 18만 5천명을 죽이고... 18만 5천명 살육,​*유대인들이 자신을 섬기지 않고 신상을 만들자 3천명 살해, [출애굽기 32장 27-28절]*나답과 아비후가 여호와 에게 올리는 불을 잘못 올려서 산채로 2명 태워 죽이고,[레10장,1-3절]*한 여인의 아들이 여호와를 저주하자 돌로 쳐죽이게 하였다, [레24장10-15절] 1명 살육​*안식일에 일하는 남자를 여호와의 명령으로 돌로 쳐 죽임, [민수기 15장 32-35절] 1명 살육*백성들이 불평 하자 전염병을 내려 1만4천700명을 죽임, [민수기 16장 49절]*유대인이 모압 여자와 자고 그들의 神에게 제사 하자 염병을 퍼트려 2만4천명을 죽였다[민25장,9절]​*다윗이 인구 조사를 하자 분노하여 전염병으로 7만명을 죽이고, [사.하24장15절]*삼손을시켜 블레셋 사람1천30명을 쳐 죽였는데 숫자가 확인 안된 것은 얼마인지 모른다[사,기15,15절]*고라가 모세와 불화 하자 여호와가 진노하여 고라의 모든 백성을 삼켜 죽이고, [민16장, 31절]​*여호와에게 분향 하는 사람 250명을 태워 죽였다. [민수기 16장 34-35절]*벧세미스 사람이 하나님의 궤를 들여다 보자 분노하여 5만70명을 살해, [사무엘상 6장19절]​*여호와의 궤를 싣고 가던 소가 뛰자 붙잡아준 웃사를 상(償)대신 쳐 죽였다, [사.하6장1-7절]*아이들이 엘리사를 놀렸다고 곰두 마리를 보내어 어린아이 42명을 찢어 죽임,[열왕기하2-24절]​​2. 야훼(여호와)에 의해 &quot;살육&quot; 되었으나 명확한 숫자를 기입하지 않은 살육!*노아의 홍수로 전 지구상의 생축을 다 죽였다, [창세기] 싹스리 살육,*애굽의 처음 난 아들(長子)을 남김 없이 살해, [출애굽기 12장 29절] 맏아들 싹스리 살육,​*여호와의 영광을 위하여 애굽의 병사를 바다에 빠뜨려 싹스리 살육 [출애굽기14장 27-28절]*헤스본왕 시혼을 공격하여 시혼 백성 싹스리 살육, [신명기2장 32-35절]​*하나님이 아모리인 에게 우박을 내려 백성을 살해 하였는데 &quot;칼에 죽은 자보다 우박에 죽은자가 더 많더라&quot; 하였으며 [여호수아 10장 11절] 아모리인 칼과 우박 살육,​*유대인을 시켜서 립나를 쳐서 립나 백성 싹스리 살육, [여호수아 10장 30절]*&lt;하솔&gt;을 쳐서 그 성읍에 호흡이 있는자 하솔백성 싹스리 살육 [여호수아12장 13-15절]*여호와가 명령하여 미디안을 시켜 자기들끼리 미디안 골육상쟁 유도 살육 [사사기 7장 22절]​​*암몬과 모압을 격살하여 남김 없이 다 죽이고 하나도 남기지 아니하였다 [역대하20장22-24절]*이유는 분명치 않으나 여호와가 분노 청년, 남녀와 노인 싹슬이+산자는 노예 살육 [역,하36장17-20절]*불레셋이 여호와의 궤를 옮기자 분노하여 쳐죽이고 궤 옮긴자 싹슬이 살육 [사무엘상5장8-12절]*배고프면 먹으 려고 메추라기를 먹은자 싹스리 살육. [민수기 11장 32-33절]​*백성들이 여호와에게 불평을 하자 불뱀을 보내여 물어 죽이게 하였다 [민21장 5-6절],./*길르앗 사람이 하나님의 총회에 불참하자 진노하여 모든 사람과 어린아이를 칼로 진멸하여남김없이 살해하였다, [사사기 21장 8-11절] 길르앗 싹슬이 살육",예수,20211027T04:23:52Z,Youtube,1
369,E93FgFx6lfo,서울대병원,노태우 대통령은 전두환 하고는 질적으로 성격이 다르다국가장 환영한다벌금도 냈고 본인이나 노재헌 아들까지 깊이 반성하고 있고6.29 선언도 했고 재임 중에 외교를 비롯해서 많은 일을 했다반대만 능사가 아니고 고인의 명복을 깊이 빌어드려야 합니다,정안:시음정tv,20211027T04:13:57Z,Youtube,8
370,E93FgFx6lfo,서울대병원,범죄와의 전쟁으로 조폭종식한거 잘하셨는데.지금2021년 범죄는 더 흉악하고  살벌하고 더 악랄한데 누가 지금범죄는 종식하나요?,김상희,20211027T04:10:46Z,Youtube,2
371,E93FgFx6lfo,서울대병원,노무현대통령때 국장으로 치뤄졌나요?,김상희,20211027T04:06:10Z,Youtube,0
372,E93FgFx6lfo,서울대병원,아무리 돈많고고급차 끌고 다니고예쁜 여자들과 오입질을 많이 해도늙으면 다 저 세상으로 가는것~!인생 참!허무하다~ㅠ.ㅠ!그러기 전에 욕심 버리고좀더 착하고 성실하게 살아야 한다.,merten kim,20211027T03:47:51Z,Youtube,6
373,E93FgFx6lfo,서울대병원,전두환 이 죽으면국립묘지 안장을 반대하는대규모 반대 시위가 일어날 거다~ㅋ그래도 죽기전에한번쯤 전두환 이가본인 입으로 직접 고백을 해야그동안 의 오해나 불신이조금 이라도 해소가 될텐데...!,merten kim,20211027T03:44:13Z,Youtube,2
374,E93FgFx6lfo,서울대병원,좋아 ^---^!아주 좋아 ^-------^!,merten kim,20211027T03:40:47Z,Youtube,0
