id,url,keyword,content,author,postdate,source,num_likes
290,MDJJvRSwY28,아이디병원,"<a href=""https://www.youtube.com/watch?v=MDJJvRSwY28&amp;t=3m15s"">3:15</a> 제니는 무슨ㅋㅋㅋㅋ",늴리리아,20210905T10:07:19Z,Youtube,8
291,MDJJvRSwY28,아이디병원,삼백안은 놉!!!,김혜용,20210903T13:47:01Z,Youtube,3
292,MDJJvRSwY28,아이디병원,잔나비 최정훈이 찐 예쁜 삼백안이지 ㄹㅇ,졸라리기여밍,20210902T14:30:06Z,Youtube,2
293,MDJJvRSwY28,아이디병원,예은이언니 완전 오랬만 ㅠㅠㅠㅠㅠ,무아과,20210902T13:42:43Z,Youtube,1
294,MDJJvRSwY28,아이디병원,무대에서 삼백안은 모델 가수 등등에게 엄청난 플러스요인이지만 현실에서 그냥 길 걸어다니고 얘기할 때 삼백안이면 인상 안좋다는 소리 엄청 많이듣게됨 째려보는 것 같다는 오해도 많이 받고,smb for,20210902T11:27:27Z,Youtube,94
295,MDJJvRSwY28,아이디병원,민니 진짜 예쁘다,이채윤,20210902T06:05:33Z,Youtube,19
296,MDJJvRSwY28,아이디병원,민니💜 Minnie💜,민초,20210902T04:04:15Z,Youtube,5
297,MDJJvRSwY28,아이디병원,안좋은 관상 쌔한사람들 보면 대부분 삼백안or다크서클,-숮,20210901T18:18:44Z,Youtube,20
298,MDJJvRSwY28,아이디병원,@박연서 관상상 안좋은 눈은 맞긴함요,김왕방현,20211019T07:59:37Z,Youtube,3
299,MDJJvRSwY28,아이디병원,님이 관상가도 아니신데…,박연서,20211018T08:46:19Z,Youtube,2
300,MDJJvRSwY28,아이디병원,어디서 봤는데 민니랑 선미는 삼백안이 아니라 삼백안 일 듯 말 듯 한 눈인데 촬영 등등 때 일부러 눈을 그렇게 떠서 삼백안처럼 보이는거라고 했는데.. 뭐가 맞는걸까요ㅠㅠ 제 눈때문에 헷갈리네요ㅠㅠ,ᄋᄐᄇᄐᄋ,20210831T13:23:02Z,Youtube,8
301,MDJJvRSwY28,아이디병원,삼백안도 예쁘고 잘생긴 사람이 삼백안이어야 매력이지 난 초점 없는거 같아서 무섭다느니 약한거 같다느니 온갖 소리 다들음,dkdjd ll,20210831T10:38:15Z,Youtube,145
302,MDJJvRSwY28,아이디병원,맞아요ㅠㅠ,양수미,20211013T04:20:18Z,Youtube,1
303,MDJJvRSwY28,아이디병원,기운내세요,시간관리,20211004T19:15:43Z,Youtube,8
304,MDJJvRSwY28,아이디병원,민니 진짜 대박임,떡볶이 먹고싶다,20210831T08:36:41Z,Youtube,26
305,MDJJvRSwY28,아이디병원,사람들이 이쁘다는 하백안은 겉은 연기할지언정 실 속은 무척 사납고 냉정한 눈으로 유명함강심장인 만큼 목표 달성에 수단 방법을 가리지 않으니 성공상으로 보는 글도 있긴함다만 근래들어 삼백안이 인기를 끌자 생긴 글들일 뿐 그전에는 꼭 피해야할 상으로 유명했음범죄자 중에서도 타인에게 상해 입힌 자들은 특히 하백안이 많음밑트임 수술을 해서 얻은 삼백안이 아닌 는동자가 눈크기에 비해 작아 흰자가 노출된 찐 삼백안은 조심해서 사귀셈관상은 에누리 없음,니말이맞긴한데,20210831T08:01:43Z,Youtube,10
306,MDJJvRSwY28,아이디병원,@자세히보기 글에서 본인이 하백안이란걸 밝힌게 어떤 반박 근거가 되는지는 모르겠는데 암튼 알겠음한명 추가,니말이맞긴한데,20210904T09:40:25Z,Youtube,0
307,MDJJvRSwY28,아이디병원,뭐래ㅋㅅㅋㅌㅋㅋㅌㅋㅋㅌㅋㅅ내가 하백안인데 하백안이라고 다 조심해야하나ㅋㅅㅋㅌㅋㅅㅋㅌㅋㅅㅋㅌㅋ개웃기네,자세히보기,20210904T09:37:24Z,Youtube,3
308,MDJJvRSwY28,아이디병원,나는 삼백안이고 쌍수 하고싶은데 이 삼백안만큼은 절대 안바꾸고싶음...난 내 삼백안 졸라 맘에 들어..,림미,20210828T13:35:18Z,Youtube,0
309,MDJJvRSwY28,아이디병원,옛날이었으면 삼백안은 개병신 취급당했는데 요즘은 이걸 성형으로 만들려하노 ㅋㅋ,Daum Fancy,20210827T14:05:44Z,Youtube,0
310,MDJJvRSwY28,아이디병원,낌민니 ♥♥,돌덕 투덕,20210827T09:32:24Z,Youtube,1
311,MDJJvRSwY28,아이디병원,이걸 하고싶다고..? 난 고치고 싶은데....ㅠㅠㅠ,Euna,20210825T18:05:41Z,Youtube,10
312,MDJJvRSwY28,아이디병원,관상에서 삼백안  사백안은  인간망종으로 보는데.....,이혜영,20210824T09:53:34Z,Youtube,13
313,MDJJvRSwY28,아이디병원,서인국도 삼백안 매력적인데,꼬꼬,20210822T12:00:14Z,Youtube,17
314,MDJJvRSwY28,아이디병원,둘러보다 썸네일 어무 잘생기고 이뻐서 허오오!!하면서 들어왔죠,쿠히힛,20210820T05:35:20Z,Youtube,4
315,MDJJvRSwY28,아이디병원,뷔는 어떻게 눈까지 삼백안이냐...신도 만들어놓고는 너무 잘생겨서 놀랏을 듯,척살,20210815T11:09:58Z,Youtube,150
316,MDJJvRSwY28,아이디병원,전소연은,전땃쥐,20210815T07:06:40Z,Youtube,6
317,MDJJvRSwY28,아이디병원,제니 화사 태형 민니 선미,아기 토꾸기,20210814T09:04:06Z,Youtube,6
318,MDJJvRSwY28,아이디병원,본인 삼백안인데 삼백안 아니었으면 더 커보일 눈이 진짜 작아보임ㅜㅜ 화장 유무가 아니라 렌즈 유무가 차이가 너무 큼;;;,삥뽕,20210813T13:27:48Z,Youtube,18
319,MDJJvRSwY28,아이디병원,자기 아이돌 보려고 들어온 팬덤 딱 걸렸어,Taehyung,20210812T16:20:32Z,Youtube,25
320,MDJJvRSwY28,아이디병원,으이쿠~~~~,마~내가 뫄~,20211022T06:10:23Z,Youtube,0
321,MDJJvRSwY28,아이디병원,크흐으으으음,리짱💜,20210903T05:32:36Z,Youtube,0
322,MDJJvRSwY28,아이디병원,뜨끔,#방빠답,20210829T23:45:08Z,Youtube,0
323,MDJJvRSwY28,아이디병원,민니 삼백인 미쳐부러....,김민니 삼백안에 미치는 사람,20210812T05:31:12Z,Youtube,92
324,MDJJvRSwY28,아이디병원,닉값...ㅋㅋㅋㅋㅋㅋ너무우ㅛ겨,치킨은영어로통닭,20210923T06:21:47Z,Youtube,1
325,MDJJvRSwY28,아이디병원,닉네임부터...,Tsumen,20210909T23:24:41Z,Youtube,3
326,MDJJvRSwY28,아이디병원,태태보고 들어온 아미 손,햄찌석찐,20210811T13:54:48Z,Youtube,20
327,MDJJvRSwY28,아이디병원,삼백안이 문제가 아닌것같은데...,꾹쿠키,20210810T02:45:45Z,Youtube,41
328,MDJJvRSwY28,아이디병원,민니..역시 이쁘댜..,딸기우유,20210809T23:36:02Z,Youtube,75
329,MDJJvRSwY28,아이디병원,죄송한데 사륜안은 안됩니까..,Tubing,20210809T09:15:17Z,Youtube,3
330,MDJJvRSwY28,아이디병원,삼백안을 선호한다고? 기형아님? 관상학적으로도 얼마나 안좋은데 웃기네. 세상이 변하니 별개 다 좋아보이누 ㅉㅉ  김완선 원조 삼백안이었음,rw g,20210807T05:36:08Z,Youtube,11
331,MDJJvRSwY28,아이디병원,@rw g 개소리하네ㅋㅅㅋㅌㅋㅋㅌㅋㅅㅋㅌㅋ뭔 기형이야,자세히보기,20210904T09:40:30Z,Youtube,1
332,MDJJvRSwY28,아이디병원,삼백안 보다 사백안이 더 안좋다고 들었는데 살인마 관상이라,말랑카우,20210830T02:13:49Z,Youtube,1
333,MDJJvRSwY28,아이디병원,@채린 삼백안 안좋다고 들었는데 저도,[털보 아이패드 비번 7777],20210826T18:38:34Z,Youtube,2
334,MDJJvRSwY28,아이디병원,@채린 아는사람중에 삼백안 있는사람있는데 평소에 인상이 안좋다는 소리많이 듣는다고함 아무생각없이 있으면 삼백안때문에 화나있는것처럼 보임,김민규,20210815T02:48:34Z,Youtube,1
335,MDJJvRSwY28,아이디병원,관상가 납셨네,김은유,20210811T12:35:28Z,Youtube,13
336,MDJJvRSwY28,아이디병원,나만 삼백안 콤플렉스였어…,윤수빈,20210806T11:53:45Z,Youtube,26
337,MDJJvRSwY28,아이디병원,저도 추가요… 삼백안 시러요 렌즈 낀 눈동자가 내꺼였음 싶다구요 ㅠ,heone lee,20210807T12:31:03Z,Youtube,0
338,MDJJvRSwY28,아이디병원,민니는 눈이 진짜 매력적임,섭지코지,20210806T10:54:54Z,Youtube,155
339,MDJJvRSwY28,아이디병원,셋 다 눈이 너무 예쁘다...,심심이,20210805T12:13:12Z,Youtube,72
340,MDJJvRSwY28,아이디병원,@세계3대미남원빈강동원방시혁 거울보고 말하뉘,심심이,20210828T22:04:43Z,Youtube,2
341,MDJJvRSwY28,아이디병원,@세계3대미남원빈강동원방시혁 너도야....,심심이,20210828T22:04:33Z,Youtube,2
342,MDJJvRSwY28,아이디병원,방탄이랑 관련된 모든 영상에 다 있써….,세계3대미남원빈강동원방시혁,20210828T09:36:05Z,Youtube,3
343,MDJJvRSwY28,아이디병원,민니 삼백안 진짜 몽환적이다,빈빈,20210804T16:39:13Z,Youtube,235
344,MDJJvRSwY28,아이디병원,ㅇㅈ,드레이코 아내,20210917T23:43:18Z,Youtube,3
345,MDJJvRSwY28,아이디병원,우리 민니 😉,dbs,20210903T08:21:03Z,Youtube,9
346,MDJJvRSwY28,아이디병원,삼백안은  태형이 빼고  모두 사나워 보이는데,오인숙,20210803T22:57:23Z,Youtube,16
347,MDJJvRSwY28,아이디병원,쎄보여서 다가가기 쉽지 않을 인상이긴 한데 성격이 워낙 구여버서 이건 뭐~~,마~내가 뫄~,20211022T06:12:34Z,Youtube,1
348,MDJJvRSwY28,아이디병원,@우악어 ㅋㅋ... 입장표현이라고 묻히지 마세요 진짜 역겨워요,심심이,20210818T06:49:57Z,Youtube,5
349,MDJJvRSwY28,아이디병원,@심심이 암이도 입장표현중 하나긴하죠,우악어,20210817T15:21:09Z,Youtube,1
350,MDJJvRSwY28,아이디병원,@후앙 암이라는 말 그만 듣고 싶네요 저분이 오해하실만한 말 꺼내신건 맞는데 이 정도는 저도 입장 표현할 수 있잖아요..^^,심심이,20210816T23:07:40Z,Youtube,3
351,MDJJvRSwY28,아이디병원,@심심이 암이나 아미나 ㅋ태형빼고 다 사납다니 ㄹㅇ 얼탱이가 ㅋㅋ,후앙,20210816T21:59:00Z,Youtube,10
352,MDJJvRSwY28,아이디병원,근데 태태는 의사가 아무리 뛰어나도 절대 따라하지 못할 눈임태태는 타고났음 저건 사람손이 만들 수 있는게 아녀,ㄱㅎㅈ,20210730T15:26:06Z,Youtube,150
353,MDJJvRSwY28,아이디병원,얼굴은 진짜 못만들거같긴 한데 눈만 보면 연예계에서 그렇게 특이한 눈은 아니라,잡덕이긴한데얕덕은아니에요,20211021T13:24:43Z,Youtube,0
354,MDJJvRSwY28,아이디병원,얼추 닮게 만들어놔도... 분위기는 못 담을듯 분위기가 핵심인데,나만의 아기감자,20210903T11:23:55Z,Youtube,5
355,MDJJvRSwY28,아이디병원,마쟈여...,햄찌석찐,20210811T13:54:59Z,Youtube,6
356,MDJJvRSwY28,아이디병원,ㅇㅈ,장래희망티끌,20210809T11:08:26Z,Youtube,6
357,MDJJvRSwY28,아이디병원,ㄹㅇ,INFP,20210805T06:36:45Z,Youtube,5
358,MDJJvRSwY28,아이디병원,얼음왕자의 유익한 삼백안 컨텐츠...,김츄비님,20210730T10:17:19Z,Youtube,3
359,MDJJvRSwY28,아이디병원,태형은 찐임..눈커플도 있었다 없었다 하구..삼백안도 찐...,💜김치가 맛있어요💜,20210728T12:35:23Z,Youtube,111
360,MDJJvRSwY28,아이디병원,@벌거벗은냐옹군 내 다음 부계,ㅡㅇㅡ,20211009T13:27:35Z,Youtube,0
361,MDJJvRSwY28,아이디병원,@ㅡㅇㅡ 이 사람이 젤 문제구만!정중하긴 뭘 정중합니까?별  말 아닌데  정신과부터  가보라  하는게  정중한겁니까?은근히  말 비꼬고 있구만!누가 들어도 기분나쁘겠네!,벌거벗은냐옹군,20210830T22:51:32Z,Youtube,1
362,MDJJvRSwY28,아이디병원,@양배추 ㄹㅇ,오웅,20210811T23:56:38Z,Youtube,0
363,MDJJvRSwY28,아이디병원,찐...,햄찌석찐,20210811T13:55:12Z,Youtube,0
364,MDJJvRSwY28,아이디병원,@__ 네,예빈,20210811T08:00:12Z,Youtube,0
365,MDJJvRSwY28,아이디병원,삼백안 연예인 화사... 화사가 진짠데..ㅜ,무무,20210727T11:51:24Z,Youtube,78
366,MDJJvRSwY28,아이디병원,찐이긴한데ᆢ그게 좀;;,마~내가 뫄~,20211022T06:09:26Z,Youtube,0
367,MDJJvRSwY28,아이디병원,회사이야기가 갑자기 왜 나옴    아재요.. .,ᄉᄌᄆ,20210911T13:12:32Z,Youtube,1
368,MDJJvRSwY28,아이디병원,@오승재 우와 그렇구나~,kim희윤,20210830T12:04:10Z,Youtube,3
369,MDJJvRSwY28,아이디병원,@kim희윤 너무 예뻐서 따라할수도 없는 분위기때문에 아무도 엄두 못낼듯,오승재,20210830T11:35:25Z,Youtube,1
370,MDJJvRSwY28,아이디병원,"허허,,",전땅크,20210829T11:30:24Z,Youtube,1
371,MDJJvRSwY28,아이디병원,나머지는 다 눈 치켜 떠서 저렇게 삼백안인거고 김태형은 자연스럽게 정면 바라보는데도 삼백안ㅇㅇ 김태형이 찐임,평비로,20210727T02:54:58Z,Youtube,34
372,MDJJvRSwY28,아이디병원,삼백안이 뭐가 좋은거라고 ㅋㅋㅋㅋ 삼백안 좋은 눈 아닙니다...,jea,20211001T17:00:40Z,Youtube,0
373,MDJJvRSwY28,아이디병원,"민니가 젤 정면인 것 같은데,,",민초,20210902T04:10:00Z,Youtube,2
374,MDJJvRSwY28,아이디병원,"뷔랑 민니랑 사진 구도 같은데 찐이라니,, 별게 다 찐이래ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬⫬ㅋ⫬ㅋ⫬",말랑카우,20210830T02:17:53Z,Youtube,2
375,MDJJvRSwY28,아이디병원,@평비로 무개념 ㅉㅉ,말랑카우,20210830T02:15:33Z,Youtube,2
376,MDJJvRSwY28,아이디병원,아니 얘들아 저 사진만 보고 말한거야.; 타돌 저격하는건 아님 미안,평비로,20210810T07:26:39Z,Youtube,0
377,MDJJvRSwY28,아이디병원,사백안이면..,뚱인데여,20210724T08:17:37Z,Youtube,4
378,MDJJvRSwY28,아이디병원,@떡상 하게 해주세여..😥 뿕옍 오모 저여????감사합니다🙇♀️,뚱인데여,20210819T13:22:55Z,Youtube,0
379,MDJJvRSwY28,아이디병원,@S C 렌즈,안혜연,20210819T12:54:33Z,Youtube,0
380,MDJJvRSwY28,아이디병원,흰색 랜즈를 껴,S C,20210819T12:52:57Z,Youtube,0
381,MDJJvRSwY28,아이디병원,사백안이요?엄 보면 예쁠것 같기도..,떡상 하게 해주세여..😥 뿕옍,20210801T01:34:24Z,Youtube,1
382,MDJJvRSwY28,아이디병원,진짜 존나 너무하네ㅋㅋㅋㅋㅋ,안혜연,20210731T09:32:17Z,Youtube,2
383,MDJJvRSwY28,아이디병원,아녜진도 삼백안이에요 !마마무 - 화사,잡덕무무 ☺︎,20210721T08:24:00Z,Youtube,21
384,MDJJvRSwY28,아이디병원,@ᄒᄒ 그래!,화사loveya 화사,20210806T05:42:11Z,Youtube,0
385,MDJJvRSwY28,아이디병원,@화사loveya 화사 그냥 개인적으로 삼백안으로는 매력을 못찾겠어서 그런건데 왜?,ᄒᄒ,20210806T05:38:11Z,Youtube,2
386,MDJJvRSwY28,아이디병원,@ᄒᄒ 왜?,화사loveya 화사,20210806T05:34:45Z,Youtube,0
387,MDJJvRSwY28,아이디병원,@ᄒᄒ 화사가 왜요?,잡덕무무 ☺︎,20210805T08:48:33Z,Youtube,3
388,MDJJvRSwY28,아이디병원,화사 좀..,ᄒᄒ,20210805T08:07:55Z,Youtube,0
389,MDJJvRSwY28,아이디병원,민ㄴ니 💜,박해인,20210718T06:39:53Z,Youtube,92
390,MDJJvRSwY28,아이디병원,"맨오른쪽,구미호같다.옛날 김완선",reverie,20210715T15:29:37Z,Youtube,10
391,MDJJvRSwY28,아이디병원,김완선이라고 하시는 걸 보면 선미 말하시는 것 같은데요.. 썸네일이 아니라 영상이요,유재석나라세워,20210812T05:25:23Z,Youtube,6
392,MDJJvRSwY28,아이디병원,@ㅡㅇㅡ 앗 썸넬은 제가 못봐서ㅠ 썸넬 말하시는건줄 몰랐네요!,까유니,20210809T03:51:04Z,Youtube,0
393,MDJJvRSwY28,아이디병원,@까유니 엇.. 썸네일 말한거 아니였나용.. 썸네일 오른쪽에 태형이 맞는뎅..,ㅡㅇㅡ,20210809T03:49:31Z,Youtube,0
394,MDJJvRSwY28,아이디병원,@ㅡㅇㅡ 앗 태태는 맨 왼쪽입니당.!,까유니,20210809T03:46:38Z,Youtube,1
395,MDJJvRSwY28,아이디병원,김태형이라고.. 분위기 쩔어요.. 진짜 검색해서 보세요,ㅡㅇㅡ,20210808T13:07:59Z,Youtube,2
396,MDJJvRSwY28,아이디병원,수술안했는데 이미 삼백안이면 좋은 건가요,연수,20210713T08:05:55Z,Youtube,30
397,MDJJvRSwY28,아이디병원,@HN LEE 아놔 졸웃긴데 슬프다ㅋㅋㅋㅋㅋㅋ,김민주,20210825T11:40:44Z,Youtube,0
398,MDJJvRSwY28,아이디병원,@트좀꺼 ㅋㅋㅋㅋㅋㅋㅋㅋ,S C,20210819T12:51:32Z,Youtube,0
399,MDJJvRSwY28,아이디병원,뭐든지 못생기면 소용 없지 개뜬금없는 말이긴한데 싸이코패스 되고 싶어하는 애들도 간과하고 있는 게 싸이코패스가 매력적으로 보이는 건 잘생기고 이쁜 배우들이 연기해서 그래 니들이 싸이코라고 하면 그런 느낌 안나..,••,20210805T11:20:18Z,Youtube,6
400,MDJJvRSwY28,아이디병원,삼백안 인상이 안좋아보여요,ᄒᄒ,20210805T08:09:01Z,Youtube,0
401,MDJJvRSwY28,아이디병원,뷔 삼백안= 좋은거재원 삼백안 = 사납게 못생긴거,우도환이 먹는 계란이 되고 싶다,20210803T02:42:50Z,Youtube,1
402,4hnsdouNWBg,아이디병원,ㅋㅋㅋㅋ자식낳으면 과거얼굴로 태어나는건 국롤,김영현,20211103T06:59:20Z,Youtube,0
403,4hnsdouNWBg,아이디병원,니얼굴이나 봐라,Mee Lala,20211106T13:55:44Z,Youtube,0
404,4hnsdouNWBg,아이디병원,효정인줄,갓대킹산,20211013T15:40:06Z,Youtube,12
405,4hnsdouNWBg,아이디병원,요즘 태어나는 애기들이 점점 못생겨지는 이유,안녕하세요.,20210929T04:42:48Z,Youtube,6
406,4hnsdouNWBg,아이디병원,사귀자 제발 시발,굳우앙ᄏ,20210809T09:37:35Z,Youtube,0
407,4hnsdouNWBg,아이디병원,와 일반인 예쁜얼굴에서 그냥 연예인배우 얼굴이 되어버렸네,HIGH END,20210809T07:55:32Z,Youtube,11
408,4hnsdouNWBg,아이디병원,본판이되노,귀염뽀짝짜글링,20211109T08:30:23Z,Youtube,0
409,4hnsdouNWBg,아이디병원,@justliolay 꿇 이러고 있노,김환희,20211018T07:36:22Z,Youtube,3
410,4hnsdouNWBg,아이디병원,@허준혁 저정도면 아이돌한테도 안 꿇림;,justliolay,20211007T18:56:33Z,Youtube,1
411,4hnsdouNWBg,아이디병원,지랄하지마~^^ 다른사람이구만 사기를치네 ㅋ,피카,20210809T07:21:20Z,Youtube,1
412,4hnsdouNWBg,아이디병원,뽀뽀공주,혁이오빠,20210808T05:19:11Z,Youtube,1
413,4hnsdouNWBg,아이디병원,공주님까꿍피부가예뻐요최고예요,혁이오빠,20210802T03:00:12Z,Youtube,8
414,4hnsdouNWBg,아이디병원,@김종국 ㅋㅋㅋㅋㅋ,Kms,20210929T15:44:47Z,Youtube,1
415,4hnsdouNWBg,아이디병원,아재요 정신차리소,김종국,20210926T10:39:40Z,Youtube,13
416,4hnsdouNWBg,아이디병원,👍👍✔,유림,20210727T03:28:11Z,Youtube,2
417,4hnsdouNWBg,아이디병원,"<a href=""https://www.youtube.com/watch?v=4hnsdouNWBg&amp;t=0m00s"">0:00</a>",행복한거북,20210726T13:40:09Z,Youtube,12
418,4hnsdouNWBg,아이디병원,ㅋㅋㅋㅎㅎㅎ,조계호,20210709T04:28:15Z,Youtube,3
419,4hnsdouNWBg,아이디병원,wow,데이지,20210706T02:53:47Z,Youtube,1
420,xD6n0AX46rE,아이디병원,원장님 밑턱을 과하게 전진하면 화상입은 듯한 통증(작열감) 이 있을수 있나요??,사나나,20210912T00:12:33Z,Youtube,0
421,xD6n0AX46rE,아이디병원,"안녕하세요. 아이디병원입니다. 문의주신 내용은 개인의 차이가 있고 과한 수술에는 붓기나 통증이 더 수반될 수는 있으나, 수술 전 정확한 검사와 상담을 통해 안전한 병원에서 받으신다면 걱정을 덜 하셔도 됩니다! 다만 보다 정확한 증상 검사와 내용은 전문의의 진찰을 받으셔야 올바르게 전달 받으실 수 있음을 전달드립니다.",아이디병원 - Beauty Wonderland,20210913T06:40:03Z,Youtube,0
422,xD6n0AX46rE,아이디병원,어제상담받고 수술날짜도 잡고 와쬬요 차에서만 왕복7시간이 아깝지 않은 시간이였어요^^친절상담감사했구 예쁘고 안전하게 잘~ 부탁 드립니당~♡^^♡,무니무니,20210909T03:20:53Z,Youtube,0
423,xD6n0AX46rE,아이디병원,"13년 전 아이디 병원에서 광대뼈와 사각턱 수술했었는데,외관상으로는 만족합니다.그런데 수술한지 7~8년 후부터 팔자 주름이 많이 깊어지더라구요.평소에 피부관리실도 꾸준히 다니면서 관리 받는데도  광대뼈에 고정되어 있던 근육을 박리해서  어쩔수 없나 봅니다.얻는게 있으면 잃는것도 있지요.",김나현,20210703T14:42:48Z,Youtube,1
424,xD6n0AX46rE,아이디병원,Thank you for doing this interview I was worried the healing  was taking much longer for me than others 6 months to a year,Dolly Cina,20210703T04:55:51Z,Youtube,1
425,xD6n0AX46rE,아이디병원,오늘 찍은거네요? 처음보는데 구독할개요,Dog King Head,20210702T12:51:06Z,Youtube,2
426,PBTmzTxiQ6s,아이디병원,CUNG WUA.HI.😂,이hi.,20210802T10:05:08Z,Youtube,1
427,PBTmzTxiQ6s,아이디병원,ㄷㅉㆍㅈㆍ,강명구,20210729T10:11:51Z,Youtube,0
428,PBTmzTxiQ6s,아이디병원,등이.,최지원,20210726T04:26:04Z,Youtube,0
429,PBTmzTxiQ6s,아이디병원,美人,Star Shine,20210716T22:54:27Z,Youtube,2
430,PBTmzTxiQ6s,아이디병원,리프팅하니 좀더 이뻐 보이는군요.축하드려요,Star Shine,20210716T10:14:19Z,Youtube,1
431,PBTmzTxiQ6s,아이디병원,156살,guti1101,20210711T13:26:26Z,Youtube,3
432,PBTmzTxiQ6s,아이디병원,32살?,5196 D,20210708T12:37:05Z,Youtube,2
433,epB4ksacMKE,아이디병원,앗 기간이 지났네요,Young Hee Jang,20210708T12:26:11Z,Youtube,1
434,epB4ksacMKE,아이디병원,신청  번호  알고싶네요?,Mmmmjj Jjj,20210701T07:31:32Z,Youtube,1
435,epB4ksacMKE,아이디병원,"안녕하세요~ 별도의 신청 전화번호는 없고, 아래의 링크를 클릭하면 나오는 양식으로 신청받고 있습니다 :) ☑ 지원양식 : <a href=""http://naver.me/GNyE53Ik"">http://naver.me/GNyE53Ik</a> (←클릭)",아이디병원 - Beauty Wonderland,20210702T00:25:42Z,Youtube,0
436,epB4ksacMKE,아이디병원,오 이거 뭔가 기대되네,Neo Lee,20210622T08:28:52Z,Youtube,3
437,epB4ksacMKE,아이디병원,기대됩니다~,진집사,20210622T08:11:39Z,Youtube,3
438,tWG4yAJNsvI,아이디병원,요건 제주땅콩 ㄱㅎㅈ이 봐야긋네,물물,20210820T07:05:23Z,Youtube,1
439,tWG4yAJNsvI,아이디병원,아내가 아이디에서 코수술햇는데정말 최고의 선택이엇습니다.다음에 가슴도 할 생각입니다.ㅎㅎ,은객,20210705T12:45:34Z,Youtube,2
440,tWG4yAJNsvI,아이디병원,저도 보형물 한번 만져보고 싶네요..ㅋㅋ싱기신기,yy y,20210616T23:37:42Z,Youtube,1
441,tWG4yAJNsvI,아이디병원,원장님 너무 긔여우세요 ㅋㅋㅋㅋ ♥️,복복,20210615T16:00:40Z,Youtube,3
442,tWG4yAJNsvI,아이디병원,음질이잘안들려요,sim miss,20210615T10:27:25Z,Youtube,3
443,tWG4yAJNsvI,아이디병원,진행자분이 진행을 잘 하셔서 더 재미있어요 ㅋㅋ,Neo Lee,20210615T08:56:32Z,Youtube,1
444,tWG4yAJNsvI,아이디병원,와 한번에 맞추다니 대박이네요,MJ,20210615T08:49:27Z,Youtube,1
445,tWG4yAJNsvI,아이디병원,와 한번에 맞추심 신기방기 !!,이지은,20210615T08:48:26Z,Youtube,3
446,tWG4yAJNsvI,아이디병원,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ두분  기여우심,ho2ho2,20210615T08:30:17Z,Youtube,3
447,B7MIbXjcSHA,아이디병원,조영민 원장님 너무 멋지시네요☺️,yj t,20210610T23:58:04Z,Youtube,1
448,B7MIbXjcSHA,아이디병원,자세한 설명 감사합니다 ~~~ 원장님 목소리 서윗^^,이유진,20210610T12:43:20Z,Youtube,1
449,B7MIbXjcSHA,아이디병원,어머 한 번 시술받으러 가보고싶네요~~~,Kiwi,20210610T08:13:09Z,Youtube,2
450,yeFgHNRMyQ8,아이디병원,저도 1차때는 좀 마니아팠는데  2차는 그냥 쉽게 넘어간것 같아요 두통 조금 근육똥조금 48시간 지나니까 컨디션이 100% 는아닌데 80  90~정도는 돌아온것 같네요,날아라,20210905T06:51:46Z,Youtube,0
451,yeFgHNRMyQ8,아이디병원,저 1차로 제네카 맞았는데요 문자로는 제네카로 2차 맞는다고하고 어플에는 화이자가2차로 맞는다고 하던데 그럼 맞는 당일날 제네카인지 화이자인지 알수있나요?,윤여옥,20210822T02:27:11Z,Youtube,0
452,yeFgHNRMyQ8,아이디병원,안녕하세요~ 접종하시는 병원에 문의해보시는 것이 가장 정확하고 빠를 것 같습니다!,아이디병원 - Beauty Wonderland,20210823T00:10:32Z,Youtube,0
453,yeFgHNRMyQ8,아이디병원,멋진 선생님이시네요👍👍💕,*설화,20210820T13:18:46Z,Youtube,0
454,yeFgHNRMyQ8,아이디병원,아제 1차맞고 3일동안 근육통 오한 해열제 계속 먹었더니 4일후엔  안아프네요 ᆢ,노희자,20210816T19:02:21Z,Youtube,0
455,yeFgHNRMyQ8,아이디병원,코로나 백신맞아도 걸리고 코로나 백신이 암.자가면역질환의 원인이 된다는 논문도 나왔는데 뭘 그리 쳐맞으려 난리지?..코로나는 존나 무섭고 암 류머티즘 루프스 루게릭 알츠하이머는 안무서운가? ....,직무유기범 질본청,20210712T11:50:47Z,Youtube,0
456,yeFgHNRMyQ8,아이디병원,영상 잘 보고 구독과 좋아요 알림 설정 했습니다.!!!~👍😅❣,여신,20210616T02:52:19Z,Youtube,5
457,yeFgHNRMyQ8,아이디병원,저도 곧 맞으러가는데....어서 빨리 일상으로 돌아가고싶어요 ㅠㅠㅠㅠㅠ 마스크 지긋지긋하네요,ho2ho2,20210615T08:29:29Z,Youtube,1
458,yeFgHNRMyQ8,아이디병원,2차 접종은 생각보다 스무스하게 지나가나보다 ㅠㅠㅠ 겁이 덜 나네요,1___05,20210610T01:19:49Z,Youtube,3
459,yeFgHNRMyQ8,아이디병원,구독좋아요 눌렀어요 원장님 잘생겼어요 ^^,강숙진,20210609T08:45:54Z,Youtube,1
460,yeFgHNRMyQ8,아이디병원,증명서 있는 안전한 오빠 ㅎㅎ 진중하신데 깨알 재미 있으시네요~,이지은,20210609T00:47:02Z,Youtube,3
