id,url,keyword,content,author,postdate,source,num_likes
245,MswU_o7SBKM,생기한의원,장기간 복용하는 한약에 대한 오해와 진실!!! 한약에  대한 생각을 바로 잡아주는 영상이네요 &gt;.&lt;,고마토,20210331T01:05:18Z,Youtube,0
246,MswU_o7SBKM,생기한의원,도움이 되어서 다행입니다~ 다음 영상도 기대해주세요! :),생기TV,20210331T09:22:57Z,Youtube,1
247,MswU_o7SBKM,생기한의원,평소 궁금했던 부분을 이렇게 꼭 찝어 설명해주시니 너무좋네요^^,쩡스쩡스,20210330T13:17:03Z,Youtube,0
248,MswU_o7SBKM,생기한의원,도움이 되어서 다행입니다~ 다음 영상도 기대해주세요! :),생기TV,20210331T09:23:27Z,Youtube,1
249,MswU_o7SBKM,생기한의원,안심하고 장기복용하면서 치료해야겠어요~감사합니다^^,박영미,20210330T11:37:33Z,Youtube,0
250,MswU_o7SBKM,생기한의원,시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210331T09:24:32Z,Youtube,1
251,MswU_o7SBKM,생기한의원,요즘 몸이 여기저기 삐걱거려서 ㅜ 보약이 필요했는데!! 안심하고 지어도 되겠네요😌😌😌😌😌,Let it be,20210330T11:31:08Z,Youtube,0
252,MswU_o7SBKM,생기한의원,네! 그렇습니다. 다음 영상에서도 뵐게요. :),생기TV,20210331T09:24:58Z,Youtube,1
253,MswU_o7SBKM,생기한의원,"한약을 오래 먹어도 괜찮은거군요, 궁금한 부분이었는데 알기쉽게 설명해 주셔서 감사합니다. ^^",이승복,20210330T09:24:29Z,Youtube,0
254,MswU_o7SBKM,생기한의원,네! 그렇습니다. 정확합니다. 다음 영상에서도 뵐게요. :),생기TV,20210331T09:25:09Z,Youtube,1
255,MswU_o7SBKM,생기한의원,좋은 영상 감사합니다요즘 면역력이 떨어져서 한약 지어먹으려고했는데 큰 도움이 됐어요여기 방문하면 진료받고 한약지으면 될까요?,ᄒᄒᄒ,20210330T08:53:04Z,Youtube,1
256,MswU_o7SBKM,생기한의원,"정확한 진단과 치료, 상담을 위해 내원하셔서 의료진과 상의하시길 권해드려요~ 저희 생기한의원에서는 환자분의 증상을 확인하고, 상태에 따라 개인별 1:1 맞춤치료를 진행하고 있답니다. 아래의 방법 중 편한 방법으로 진료 예약 또는 문의해주세요! * 진료예약 신청 <a href=""http://asq.kr/ng5yigSy"">http://asq.kr/ng5yigSy</a>* 카카오톡 상담신청 <a href=""https://pf.kakao.com/_KHxlxgd"">https://pf.kakao.com/_KHxlxgd</a>* 전화상담 1577-6375",생기TV,20210331T09:31:59Z,Youtube,1
257,05WOv_5uHNY,생기한의원,삼행시 유행인가봐요~ ㅋ,새우깡킬러,20210324T07:30:41Z,Youtube,1
258,05WOv_5uHNY,생기한의원,^^ 시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210326T09:30:47Z,Youtube,0
259,05WOv_5uHNY,생기한의원,삼행시 ㅋㅋㅋㅋㅋ센스있으세요,JD,20210324T07:01:41Z,Youtube,1
260,05WOv_5uHNY,생기한의원,^^ 시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210326T09:30:56Z,Youtube,0
261,05WOv_5uHNY,생기한의원,와~ 생기한의원 인천은 원장님도 멋지시고 인테리어도 센스가 넘치시네요. 수유실에 놀이방이라니!! 아이랑 병원 다니기 힘든데 한의원이 아니고 키즈카페 같아요 ^^b,Let it be,20210324T06:54:35Z,Youtube,1
262,05WOv_5uHNY,생기한의원,시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210326T09:30:12Z,Youtube,0
263,tP8yL4KZvXg,생기한의원,"<a href=""https://pf.kakao.com/_KHxlxgd/chat"">https://pf.kakao.com/_KHxlxgd/chat</a>피부질환, 카톡으로 편하게 물어보세요!<a href=""https://www.youtube.com/watch?v=tP8yL4KZvXg&amp;t=00m18s"">00:18</a> 아이들에게 생길 수 있는 흔한 피부질환<a href=""https://www.youtube.com/watch?v=tP8yL4KZvXg&amp;t=00m45s"">00:45</a> 영유아와 소아의 음식과 피부질환의 관계<a href=""https://www.youtube.com/watch?v=tP8yL4KZvXg&amp;t=01m15s"">01:15</a> 피부질환을 치료할 때 도움이 되는 음식",생기TV,20210319T04:30:05Z,Youtube,0
264,tP8yL4KZvXg,생기한의원,먹는 음식부터 관리하는 것이 치료의 시작이군요!!,Let it be,20210324T06:56:27Z,Youtube,1
265,tP8yL4KZvXg,생기한의원,네~^^! 시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210326T09:30:30Z,Youtube,0
266,tP8yL4KZvXg,생기한의원,체질에 맞게끔 음식을 먹어야겠네요~우선 어떤체질인지 정확한 검사가 필요하겠네요잘봤습니다~~,미스터백,20210322T14:35:26Z,Youtube,1
267,tP8yL4KZvXg,생기한의원,"도움을 드릴 수 있어서 기쁩니다! 시청해주셔서 감사드리며, 다음 영상도 기대해주세요!",생기TV,20210326T09:29:57Z,Youtube,0
268,tP8yL4KZvXg,생기한의원,체질마다 좋은 음식이 달라질 수 있는점 기억해야겠어요 감사합니다!,YoonJi Kim,20210321T14:51:05Z,Youtube,1
269,tP8yL4KZvXg,생기한의원,시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210326T09:29:35Z,Youtube,0
270,tP8yL4KZvXg,생기한의원,아토피.. 채식 위주...메모....,똥이,20210320T14:39:31Z,Youtube,1
271,tP8yL4KZvXg,생기한의원,시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210326T09:29:30Z,Youtube,0
272,tP8yL4KZvXg,생기한의원,알레르기가 있는 아이에게 잡곡밥이 안좋을 수가 있군요..ㅠ 체질 파악후에 나에게 맞는 음식의 선택과 집중!!! 좋은 정보 늘 감사합니다~,Jinsook Lee,20210319T10:10:55Z,Youtube,0
273,tP8yL4KZvXg,생기한의원,시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210319T10:49:48Z,Youtube,0
274,tP8yL4KZvXg,생기한의원,피부 트러블 생기면 요즘 뭘 먹었더라...생각했는데 괜한 생각이 아니였네요ㅎㅎ 제일 어려운 식습관 관리ㅠㅠ 좋은 피부를 위해 노력해봐야겠어요,고마토,20210319T06:13:29Z,Youtube,0
275,tP8yL4KZvXg,생기한의원,"네 맞습니다! 시청 감사드리고,다음 영상에서도 뵐게요 :)",생기TV,20210319T10:49:37Z,Youtube,0
276,tP8yL4KZvXg,생기한의원,좋은정보네요~~아이들을키우면서피부가울긋불긋하거나건조가심해지면걱정이산인데~체질부터음식까지아이에게맞게먹여야겠네요~~,H Min P,20210319T05:40:28Z,Youtube,0
277,tP8yL4KZvXg,생기한의원,네~! 항상 시청해주셔서 감사드려요~^^,생기TV,20210319T10:52:15Z,Youtube,0
278,tP8yL4KZvXg,생기한의원,친구한테 영상 링크 보내줘야겠어요좋은 내용 감사합니다,ᄒᄒᄒ,20210319T03:31:36Z,Youtube,0
279,tP8yL4KZvXg,생기한의원,아아 도움 되어서 기뻐요! 시청 감사드리구요! 다음 영상에서도 뵐게요 :),생기TV,20210319T10:49:02Z,Youtube,0
280,tP8yL4KZvXg,생기한의원,좋은 정보 감사합니당ㅎㅎㅎㅎ 참고하겠습니당,이썽,20210319T02:30:29Z,Youtube,0
281,tP8yL4KZvXg,생기한의원,도움이 될 수 있어 기뻐요^^ 다음에도 기대해주세요~,생기TV,20210319T10:48:28Z,Youtube,0
282,tP8yL4KZvXg,생기한의원,좋은 정보 늘 감사드립니다🤗,쏭이_,20210319T02:16:33Z,Youtube,0
283,tP8yL4KZvXg,생기한의원,시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210319T10:47:58Z,Youtube,0
284,tP8yL4KZvXg,생기한의원,좋은 영상 항상 챙겨 보고 있어요. 고맙습니다😉😉😉,Let it be,20210319T02:12:02Z,Youtube,0
285,tP8yL4KZvXg,생기한의원,도움을 드릴 수 있어서 기쁩니다! 다음 영상도 기대해주세요! :),생기TV,20210319T10:47:49Z,Youtube,0
286,DJvBIaE8mbg,생기한의원,한의원이 매우 깔끔하네요 ㅎㅎㅎㅎㅎㅎ,새우깡킬러,20210315T15:09:27Z,Youtube,0
287,DJvBIaE8mbg,생기한의원,좋게 봐주셔서 감사드려요~ 다음 영상에서도 뵐게요 :),생기TV,20210319T10:53:07Z,Youtube,0
288,DJvBIaE8mbg,생기한의원,광주점 최고네요 👍🏻,노네임,20210312T10:55:36Z,Youtube,2
289,DJvBIaE8mbg,생기한의원,"네~!^^ 시청해주셔서 감사드리며, 다음 영상도 기대해주세요 :)",생기TV,20210312T11:25:28Z,Youtube,0
290,DJvBIaE8mbg,생기한의원,간기능 검사가 신기하네용~ 재밌게 잘 봤습니다^^,Let it be,20210312T04:04:37Z,Youtube,1
291,DJvBIaE8mbg,생기한의원,"재밌게 보셨다니 기쁩니다. 영상 시청해주셔서 감사드리며, 다음 영상에서도 뵙겠습니다. :)",생기TV,20210312T11:25:42Z,Youtube,0
292,DJvBIaE8mbg,생기한의원,브이로그 영상 잘 봤습니다~,장원장TV,20210312T02:36:11Z,Youtube,4
293,DJvBIaE8mbg,생기한의원,"재밌게 보셨다니 기쁩니다. 영상 시청해주셔서 감사드리며, 다음 영상에서도 뵙겠습니다. :)",생기TV,20210312T11:25:49Z,Youtube,0
294,DJvBIaE8mbg,생기한의원,온라인으로 광주까지 다녀오네요 ㅎㅎ 잘보고갑니다,JD,20210312T02:14:58Z,Youtube,2
295,DJvBIaE8mbg,생기한의원,"영상 시청해주셔서 감사드리며, 다음 영상에서도 뵙겠습니다. :)",생기TV,20210312T11:25:57Z,Youtube,0
296,JydvkMifueE,생기한의원,"인기 유튜버 박원장님과 생글PD님 정말 감사합니다 :) 촬영 당하는것이 처음이라 낯설었는데, 편하게 잘 해주셔서 재밌게 놀다 갔어요!홍보 추가 타임으로, 마케팅에 관련된 상담이나 문의가 필요하신 분은 honeybees_@naver.com으로 메일 부탁드립니다~^^생기한의원도 대박 나길 항상 기원합니다 ㅎㅎ",박민준,20210309T13:36:18Z,Youtube,5
297,JydvkMifueE,생기한의원,멱살 잡아서 죄송합니다^^~저 역시 오랜만에 너무 즐겁고 유쾌하게 촬영했네요. 진심으로 감사드립니다.  앞으로도 늘 건강하시고 사업도 번창하시길 기도드립니다~,생기한의원강남역점Saengki,20210310T07:23:59Z,Youtube,1
298,JydvkMifueE,생기한의원,우와 넘 응원합니다. ㅎㅎ 퇴사 용기낸것 넘 멋지네요~ 한의사님도 참 넓은 시야를 가지신 것 같아요!,쏭지니어 기명 Songineer,20210425T13:03:21Z,Youtube,0
299,JydvkMifueE,생기한의원,맞습니다. 코로나 시국이라 더욱 용기 내기가 쉽지 않았을텐데요. 많은 분들이 응원해주셔서 앞으로 좋은 일이 가득하실 것 같습니다^^,생기한의원강남역점Saengki,20210426T05:54:38Z,Youtube,0
300,JydvkMifueE,생기한의원,ㅗㅜㅑ~! 진짜 대표님이 되셨네요~ 축하드리고 번창하길 바라겠습니다 :),새우깡킬러,20210405T16:43:59Z,Youtube,2
301,JydvkMifueE,생기한의원,맞습니다. 진짜 대표님이 되셨어요 ㅎㅎㅎ 저도 늘 번창하시길 바라고 있답니다^^,생기한의원강남역점Saengki,20210406T02:17:14Z,Youtube,0
302,JydvkMifueE,생기한의원,재밌는 원장님~ 진료할때랑 너무 다르시네요ㅋㅋㅋ 엄청 웃었어요~,an li,20210310T12:58:47Z,Youtube,2
303,JydvkMifueE,생기한의원,재밌게 시청해주셔서 감사합니다. 제가 낯가림이 심해서... 특히 혼자 있을땐 완전 빵빵 터집니다^^,생기한의원강남역점Saengki,20210311T07:13:17Z,Youtube,0
304,c_nXMtZv1WI,생기한의원,손까락에 사마귀같은거 5개 있는데 비용은 얼마하나요? 크지는 않아요,이정,20210522T15:42:07Z,Youtube,0
305,c_nXMtZv1WI,생기한의원,여기나가봐야것다,천사,20210319T02:50:53Z,Youtube,1
306,c_nXMtZv1WI,생기한의원,아토피 피부병으로 고생하는 분들 목욕하기 힘드시죠?????HAPPY BATH 정말 순한 바디 워시를 권합니다(아모레 퍼시픽)확실히 좋아질 것입니다!!👍👍👍👍👍,유삼미,20210318T02:25:11Z,Youtube,1
307,8DqokpPoa04,생기한의원,김해에사는데 이런곳이 집근처에있었다니ㅜㅜ 당장 방문하겠습니다 둘째가 아토피라 너무걱정되거든요 꼭좀 치료해주세요,백승규,20210730T18:12:12Z,Youtube,1
308,8DqokpPoa04,생기한의원,둘째 아토피 때문에 마음이 많이 쓰이시겠습니다챵원점 원장님께서 친절하고 꼼꼼하게 치료해주시니 안심하고 가셔서 치료받고 어여 나으시길 진심으로 바라겠습니다!영상 시청해주셔서 감사드립니당~ 😊,생기TV,20210802T00:57:35Z,Youtube,0
309,8DqokpPoa04,생기한의원,이번 영상으로 아토피치료에 희망이 보이네요 ㅠㅠ 고맙습니다,coco12,20210311T07:07:07Z,Youtube,1
310,8DqokpPoa04,생기한의원,아토피치료에 희망적인 정보 드리게 되어 기쁘네요^^ 시청 감사드립니다. 다음영상도 기대해주세요~^^,생기TV,20210312T11:26:42Z,Youtube,0
311,8DqokpPoa04,생기한의원,아궁~ 정말 눈물이 앞을 가리는.. ㅠㅠ 그래도 지금은 건강하게 자라줘서 너무 감사하네요~ 잘 보고 갑니다!,ok ok,20210309T01:41:23Z,Youtube,1
312,8DqokpPoa04,생기한의원,"네에~~^^: 시청 감사드리며, 다음 영상도 기대해주세요 :)",생기TV,20210312T11:30:49Z,Youtube,0
313,8DqokpPoa04,생기한의원,아이 아픈게 부모 입장에서는 제일 슬픈거같아요ㅠㅠ그래도 잘 극복해서 다행입니당,쏭쏭라이프SONG SONG LIFE,20210308T15:57:56Z,Youtube,1
314,8DqokpPoa04,생기한의원,"같은 마음이에요~ 시청 감사드리며, 다음 영상도 기대해주세요 :)",생기TV,20210312T11:30:59Z,Youtube,0
315,8DqokpPoa04,생기한의원,얼마나 마음이 아프셨을지ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 아이가 나아서 참 다행이에요 ㅠㅠ,h young,20210308T12:40:28Z,Youtube,1
316,8DqokpPoa04,생기한의원,"네^^ 그래도 회복시키셨으니 아빠히어로 맞으시죠~^^ 시청 감사드리며, 다음 영상도 기대해주세요 :)",생기TV,20210312T11:24:52Z,Youtube,0
317,8DqokpPoa04,생기한의원,많이 고생하셨겠어요 ㅠㅠ 그래도 잘 이겨내고 좋아져서 너무 다행이에요!,rong s,20210308T12:24:11Z,Youtube,1
318,8DqokpPoa04,생기한의원,"같은 마음입니다^^::! 시청 감사드리며, 다음 영상도 기대해주세요 :)",생기TV,20210312T11:24:20Z,Youtube,0
319,8DqokpPoa04,생기한의원,마음이 찡 해지는 영상입니다ㅠㅠ 그 아픔을 아시기에 다른 환자분들 치료도 최선을 다 해 주실 것 같아요^^,yunhee Kim,20210308T08:14:30Z,Youtube,1
320,8DqokpPoa04,생기한의원,"같은 마음입니다^^::!  정말 한분한분께 최선을 다해주시는 좋은 원장님이세요^^* 시청해주셔서 감사드리며, 다음 영상도 기대해주세요 :)",생기TV,20210312T11:24:02Z,Youtube,0
321,8DqokpPoa04,생기한의원,많이 힘들었을텐데 아이가 건강해져서 넘넘 다행입니다^^ 아토피도 건강한 방법으로 꾸준히 치료 하면 꼭 나을수 있다는것!! 배우고 갑니다,쩡스쩡스,20210308T07:58:20Z,Youtube,1
322,8DqokpPoa04,생기한의원,아토피치료에 대해 좋은 정보 드릴 수 있어 기쁘네요^^ 시청해주셔서 감사드려요. 다음 영상도 기대해주세요 :),생기TV,20210312T11:23:11Z,Youtube,0
323,8DqokpPoa04,생기한의원,너무 속상하셨겠어요ㅠ 마음이 아픕니다아이는 얼마나 아팠을까요그래도 잘 극복해서 다행입니다👍🏻,쏭이_,20210308T07:45:48Z,Youtube,1
324,8DqokpPoa04,생기한의원,"아빠의 사랑으로 극뽁~! 잘했죠^^ 영상 시청해주셔서 감사드리며, 다음 영상도 기대해주세요 :)",생기TV,20210312T11:22:34Z,Youtube,0
325,8DqokpPoa04,생기한의원,이야기만 들어도 뭉클해지네요원장님의 진심이 여기까지 느껴져 더욱 더 신뢰가 가는 생기한의원 창원점이네요 ㅠ,이썽,20210308T07:20:03Z,Youtube,1
326,8DqokpPoa04,생기한의원,같은 마음입니다^^::! 시청해주셔서 감사드려요!! 다음 영상도 기대해주세요 :),생기TV,20210312T11:21:58Z,Youtube,0
327,8DqokpPoa04,생기한의원,아이들 아픈게 가장 속상하지요..ㅠ,JD,20210308T07:15:13Z,Youtube,1
328,8DqokpPoa04,생기한의원,네 맞아요~~:: 시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210312T11:21:30Z,Youtube,0
329,8DqokpPoa04,생기한의원,뭔가 모르게 뭉클해집니다 생기한의원에 대한 신뢰가 더 두터워지네요!,YoonJi Kim,20210308T06:05:27Z,Youtube,1
330,8DqokpPoa04,생기한의원,신뢰를 드렸다니 기뻐요~^^ 시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210312T11:21:15Z,Youtube,0
331,hqfSV8qAcE8,생기한의원,🍂🤗영상 잘 보고 갑니다.💕😘💕🙆🏻♀️💕🙆🏻♀️💕🍂다음 영상 기대되네요..^^💕🙆🏻♀️💕풀청! 기본 매너 남기고 갑니다.^^~💕,광멍,20210305T05:56:37Z,Youtube,2
332,hqfSV8qAcE8,생기한의원,@생기TV ~^^,광멍,20210312T11:23:57Z,Youtube,1
333,hqfSV8qAcE8,생기한의원,네~~^^ 시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210312T11:20:51Z,Youtube,1
334,hqfSV8qAcE8,생기한의원,전체적으로 너무 깔끔하게 잘되어있네요!,JD,20210305T05:34:17Z,Youtube,1
335,hqfSV8qAcE8,생기한의원,네~~^^ 시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210312T11:20:41Z,Youtube,0
336,hqfSV8qAcE8,생기한의원,원장님 인상이 너무 좋으시네요~^^ 잘 봤어요~~,EI P,20210305T05:32:49Z,Youtube,1
337,hqfSV8qAcE8,생기한의원,네~~^^ 시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210312T11:20:32Z,Youtube,0
338,hqfSV8qAcE8,생기한의원,잘봤습니다앞으로도 많은 영상 기대하겠습니다,ᄒᄒᄒ,20210305T05:10:21Z,Youtube,1
339,hqfSV8qAcE8,생기한의원,시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210312T11:20:20Z,Youtube,0
340,N8_KyNEgr4s,생기한의원,다음번 영상도 기대되네요. 알기쉽고 편하게 전달해주셔서 감사합니다~~,chen sing,20210312T03:58:18Z,Youtube,0
341,N8_KyNEgr4s,생기한의원,시청해주셔서 감사드립니다.  조금이나마 도움이 되는 영상 준비를 위해 노력하겠습니다^^,생기한의원강남역점Saengki,20210313T01:02:33Z,Youtube,0
342,N8_KyNEgr4s,생기한의원,유익한 내용 감사합니다. 다음에 올려주신다는 이차감염이나 명현반응 영상도 기대하고 있겠습니다~,an li,20210310T13:21:01Z,Youtube,0
343,N8_KyNEgr4s,생기한의원,시청해주셔서 감사합니다. 전문적인 내용을 이해하시기 쉽도록 전달하는 것이 제 숙제인 것 같습니다. 이해하시기 쉽도록 사진 자료와 보통의 언어들로 정리하고 있습니다. 조금 시간이 걸리더라도 이해해주세요^^~~,생기한의원강남역점Saengki,20210313T01:00:40Z,Youtube,0
344,AIbVGBIwcAg,생기한의원,신도림역 위치도 넘 좋고 분위기도 좋네요😆👏🏻👏🏻 역에서 나와서 위치도 자세히 알려주시네요!ㅎㅎ,똥이,20210303T14:17:12Z,Youtube,1
345,AIbVGBIwcAg,생기한의원,네~~^^ 시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210312T11:20:12Z,Youtube,0
346,AIbVGBIwcAg,생기한의원,ㅋㅋㅋㅋㅋㅋㅋㅋ원장님 재미있어보이시네요,ᄒᄒᄒ,20210224T00:34:56Z,Youtube,0
347,AIbVGBIwcAg,생기한의원,실제로도 유쾌하세요^^ 시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210224T10:04:49Z,Youtube,0
348,AIbVGBIwcAg,생기한의원,원장님이 재미있으시네요! ㅎㅎ좋은영상 잘봤습니다👍,안윤정,20210223T12:33:33Z,Youtube,0
349,AIbVGBIwcAg,생기한의원,실제로도 유쾌하세요^^ 시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210224T10:04:29Z,Youtube,0
350,AIbVGBIwcAg,생기한의원,직접 다녀온 기분이드네요 ㅎㅎ 좋아요!,JD,20210223T04:51:21Z,Youtube,0
351,AIbVGBIwcAg,생기한의원,시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210224T10:04:01Z,Youtube,0
352,s5lkZDa5l5g,생기한의원,와 찜질방... 가보고싶어요~~~~,ᄒᄒᄒ,20210224T00:35:25Z,Youtube,0
353,s5lkZDa5l5g,생기한의원,시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210224T10:05:05Z,Youtube,0
354,s5lkZDa5l5g,생기한의원,찜질방 시선강탈!!!ㅎㅎ 치료에도움도 되겠네요,JD,20210210T02:27:51Z,Youtube,0
355,s5lkZDa5l5g,생기한의원,시청해주셔서 감사드립니다! 다음 영상에서도 뵐게요 :),생기TV,20210224T10:11:30Z,Youtube,0
356,2eY6Kf93rqA,생기한의원,"<a href=""https://pf.kakao.com/_KHxlxgd/chat"">https://pf.kakao.com/_KHxlxgd/chat</a>지루성피부염, 카톡으로 편하게 물어보세요!<a href=""https://www.youtube.com/watch?v=2eY6Kf93rqA&amp;t=00m15s"">00:15</a> 지루성두피염 의심증상<a href=""https://www.youtube.com/watch?v=2eY6Kf93rqA&amp;t=00m32s"">00:32</a> 지루성두피염 치료 삭발해야 하나요?<a href=""https://www.youtube.com/watch?v=2eY6Kf93rqA&amp;t=00m53s"">00:53</a> 지루성두피염 때문에 탈보가 발생 할 수 있나요?<a href=""https://www.youtube.com/watch?v=2eY6Kf93rqA&amp;t=01m20s"">01:20</a> 지루성두피염 치료방법",생기TV,20210205T08:48:47Z,Youtube,1
357,2eY6Kf93rqA,생기한의원,"6개월간 생기한의원에서 두피,얼굴 지루성피부염 치료해봤지만 남은건 카드할부금뿐...우리나라 한의원들 정말 후안무치하다..",카이저소제,20211102T19:32:31Z,Youtube,0
358,2eY6Kf93rqA,생기한의원,이미 지루성두피염이 생겼고 헤어라인에 m자 탈모가 오고있는데 머리가 빠진 그 자리에 머리카락 다시 안나나요? ... 아직 고1인데 ...어떡하죠..,으,20210425T10:37:59Z,Youtube,1
359,2eY6Kf93rqA,생기한의원,지루성두피염 때문에 마음이 많이 쓰이시겠습니다.. 육안으로 보지 않아 정확한 진단이 어려우니보다 자세한 상담을 위해 내원하셔서 의료진과 말씀 나눠보시길 권해드리고 싶습니다얼른 지루성두피염 나으시길 진심으로 바라겠습니다:),생기TV,20210426T01:00:15Z,Youtube,0
360,2eY6Kf93rqA,생기한의원,지루성두피염.. .탈모랑 연관이 있으니 더 무섭네요ㅜㅜ방치하면 정말 안되겠네요ㄷㄷ,송은선,20210205T14:06:11Z,Youtube,1
361,2eY6Kf93rqA,생기한의원,"유익한 정보 드릴 수 있어서 다행입니다. 시청해주셔서 감사드리며, 다음 영상도 기대해주세요! :)",생기TV,20210208T10:34:00Z,Youtube,0
362,2eY6Kf93rqA,생기한의원,두피에 종종 빨갛게 생겨서 그냥 여드름 같은 건가보다 했는데ㅠㅠ 지루성 두피염이였나봐요ㅠㅠ 넘나 슬퍼지네요ㅠㅠㅠㅠ헝,ahrumi_2,20210205T13:43:52Z,Youtube,0
363,2eY6Kf93rqA,생기한의원,"지루성두피염이 정말 생기셨다면, 가까운 시일내에 진료 받아보시길 권해드려요! 생기한의원의 치료방법이 궁금하시다면 아래 편한 방법으로 진료 예약 또는 문의해주세요! * 카카오톡 상담신청 <a href=""https://pf.kakao.com/_KHxlxgd"">https://pf.kakao.com/_KHxlxgd</a>* 전화상담 1577-6375",생기TV,20210312T11:52:56Z,Youtube,0
364,2eY6Kf93rqA,생기한의원,"저는긴머리여성인데.뒷목라인따라으로빨갛게여드름처럼올라오는데,이것도지루성피부염일까요??",H Min P,20210205T13:25:04Z,Youtube,1
365,2eY6Kf93rqA,생기한의원,"어떤 상태인지 직접 육안으로 확인하지 못해 정확히 알려드리기 어려운 점 양해 부탁드릴게요~ 생기한의원의 피부질환 치료에 대해 궁금하시다면 편한 방법으로 진료 예약 또는 문의해주세요! * 카카오톡 상담신청 <a href=""https://pf.kakao.com/_KHxlxgd"">https://pf.kakao.com/_KHxlxgd</a>* 전화상담 1577-6375",생기TV,20210312T11:42:22Z,Youtube,0
366,2eY6Kf93rqA,생기한의원,두피에 자꾸 딱지가 생기고 머리가 안나는거같았는데 이게 지루성두피염이었나봐요ㅠㅠ 얼른 치료 받아봐야겠어요!ㅠㅠ,쏭쏭라이프SONG SONG LIFE,20210205T12:33:11Z,Youtube,1
367,2eY6Kf93rqA,생기한의원,"유익한 정보 드릴 수 있어서 다행입니다. 시청해주셔서 감사드리며, 다음 영상도 기대해주세요! :)",생기TV,20210208T10:34:14Z,Youtube,0
368,2eY6Kf93rqA,생기한의원,ㅋㅋㅋㅋ 삭발....  너무 웃겨요. 귀에 쏙쏙 들어오는 지루성피부염 설명 잘 들었습니다^^,쩡스쩡스,20210205T08:59:08Z,Youtube,1
369,2eY6Kf93rqA,생기한의원,"유익한 정보 드릴 수 있어서 다행입니다. 시청해주셔서 감사드리며, 다음 영상도 기대해주세요! :)",생기TV,20210208T10:31:07Z,Youtube,0
370,2eY6Kf93rqA,생기한의원,두피에 지루피부염 있어봐서 아는데 방치하면 힘들더라구요 ㅠㅠ 역시 빠른 치료가 중요한 것 같아요,coco12,20210205T07:23:41Z,Youtube,1
371,2eY6Kf93rqA,생기한의원,"유익한 정보 드릴 수 있어서 다행입니다. 시청해주셔서 감사드리며, 다음 영상도 기대해주세요! :)",생기TV,20210208T10:34:32Z,Youtube,0
372,2eY6Kf93rqA,생기한의원,그냥 이마라인이나 머리여드름인줄알았는데 지루성피부염이라니..빨리 치료를 받는것이 중요한것같아요!!,SB L,20210205T06:39:47Z,Youtube,1
373,2eY6Kf93rqA,생기한의원,"유익한 정보 드릴 수 있어서 다행입니다. 시청해주셔서 감사드리며, 다음 영상도 기대해주세요! :)",생기TV,20210208T10:34:28Z,Youtube,0
374,2eY6Kf93rqA,생기한의원,지루성피부염이 심해지면 탈모가 온다니 새로운 정보네요 !!감사합니다^^,YoonJi Kim,20210205T04:50:02Z,Youtube,1
375,2eY6Kf93rqA,생기한의원,"유익한 정보 드릴 수 있어서 다행입니다. 시청해주셔서 감사드리며, 다음 영상도 기대해주세요! :)",생기TV,20210208T10:31:00Z,Youtube,0
376,2eY6Kf93rqA,생기한의원,두피가 좀 붉은편인데 지루성두피염일 수도 있겠네요 ㅠㅠㅠ 잘 살펴보고 심해지기전에 치료받아야겠어요!,rong s,20210205T04:28:04Z,Youtube,1
377,2eY6Kf93rqA,생기한의원,"유익한 정보 드릴 수 있어서 다행입니다. 시청해주셔서 감사드리며, 다음 영상도 기대해주세요! :)",생기TV,20210208T10:34:41Z,Youtube,0
378,2eY6Kf93rqA,생기한의원,지루성 두피염이 이런거였군요 ㅜㅜ 좋은 정보 감사합니다~,홍수희,20210205T02:18:16Z,Youtube,1
379,2eY6Kf93rqA,생기한의원,"유익한 정보 드릴 수 있어서 다행입니다. 시청해주셔서 감사드리며, 다음 영상도 기대해주세요! :)",생기TV,20210208T10:30:53Z,Youtube,0
